dbn,neighborhood,total_students,hs_enroll,non_hs,grades2018,PK,Grade_K,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Borough,finalgrades,program1,program2,program3,program4,program5,program6,program7,program8,program9,program10,language_classes,advancedplacement_courses,diplomaendorsements,graduation_rate,attendance_rate,pct_stu_enough_variety,college_career_rate,specialized,admissionspriority11,admissionspriority21,Year,n_Female,pct_Female,n_Male,pct_Male,n_Asian,pct_Asian,n_Black,pct_Black,n_Hispanic,pct_Hispanic,n_Multiple_Race_Categories_Not_Represented,pct_Multiple_Race_Categories_Not_Represented,n_White,pct_White,n_Students_with_Disabilities,pct_Students_with_Disabilities,n_English_Language_Learners,pct_English_Language_Learners,n_Poverty,pct_Poverty,Economic_Need_Index,graduation_quartile
28Q284,South Jamaica,646,364,275,6 to 12,0,0,0,0,0,0,0,90,89,96,94,97,92,81,QUEENS,6 to 12,York Early College Academy,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,AP World History,"Math, Science",1,0.96,0.77,0.95,NA,Priority to continuing 8th graders,Then to Queens students or residents,2019-20,350,0.548,289,0.452,165,0.258,321,0.502,65,0.102,83,0.13,5,0.008,78,0.122,3,0.005,475,74.3%,52.0%,4
10X264,Belmont,426,396,0,9 to 12,0,0,0,0,0,0,0,0,0,0,120,104,83,89,BRONX,9 to 12 - This school is expanding to serve grades 9 to 14 in the 2023-2024 school year.,Bronx Academy for Software Engineering (BASE),NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Computer Science, AP English Literature and Composition, AP Statistics, AP U.S. History",NA,0.84,0.95,0.79,NA,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,82,0.207,314,0.793,21,0.053,109,0.275,249,0.629,6,0.015,11,0.028,109,0.275,37,0.093,308,77.8%,83.0%,2
25Q252,Kew Gardens Hills,576,347,250,6 to 12,0,0,0,0,0,0,0,90,82,78,101,83,83,80,QUEENS,6 to 12,Queens School of Inquiry,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Japanese, Latin, Russian, Spanish","AP Biology, AP Psychology","Math, Science",0.92,0.9,0.67,0.94,NA,Priority to continuing 8th graders,Then to Queens students or residents,2019-20,306,0.513,291,0.487,249,0.417,84,0.141,146,0.245,16,0.027,102,0.171,96,0.161,18,0.03,334,55.9%,57.2%,3
25Q241,Flushing,427,447,0,9 to 12,0,0,0,0,0,0,0,0,0,0,113,120,109,105,QUEENS,9 to 12,Queens High School for Language Studies,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mandarin,"AP Biology, AP Calculus BC, AP English Literature and Composition, AP U.S. History","Math, Science",0.91,0.91,0.8,NA,NA,Priority to Queens students or residents,Then to New York City residents,2019-20,261,0.584,186,0.416,260,0.582,27,0.06,132,0.295,14,0.031,14,0.031,24,0.054,99,0.221,347,77.6%,77.6%,3
02M408,Clinton,565,460,117,6 to 12,0,0,0,0,0,0,0,34,30,53,126,120,101,113,MANHATTAN,6 to 12,Musical Theater,Drama,Classical Vocal Music,Dance,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP Calculus AB, AP English Language and Composition, AP English Literature and Composition, AP U.S. History","Arts, Science",0.91,0.91,0.71,0.72,NA,Priority to continuing 8th graders,Then to New York City residents,2019-20,421,0.73,156,0.27,36,0.062,115,0.199,125,0.217,43,0.075,258,0.447,93,0.161,2,0.003,174,30.2%,36.5%,3
28Q328,Briarwood-Jamaica Hills,469,456,0,9 to 12,0,0,0,0,0,0,0,0,0,0,114,114,128,100,QUEENS,9 to 12,High School for Community Leadership,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Spanish","AP Biology, AP Chemistry, AP Comparative Government and Politics, AP English Language and Composition","Math, Science",0.94,0.89,0.96,0.58,NA,Priority to Queens students or residents,Then to New York City residents,2019-20,207,0.454,249,0.546,107,0.235,149,0.327,137,0.3,39,0.086,24,0.053,73,0.16,61,0.134,322,70.6%,68.2%,4
13K605,DUMBO-Downtown Brooklyn,756,752,1,9 to 12,0,0,0,0,0,0,0,0,0,1,189,200,189,174,BROOKLYN,9 to 12,Multimedia Internet Technology,Culinary Arts,Electrical Installation and Practice,Brooklyn STEAM Center,Computer Information Systems and Repair,NA,NA,NA,NA,NA,Spanish,"AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP World History",CTE,0.74,0.88,0.76,0.39,NA,Open to New York City residents,NA,2019-20,235,0.312,518,0.688,30,0.04,509,0.676,187,0.248,15,0.02,12,0.016,147,0.195,28,0.037,593,78.8%,77.7%,2
11X275,Williamsbridge-Olinville,569,542,1,9 to 12,0,0,0,0,0,0,0,0,0,1,196,179,72,95,BRONX,9 to 12,High School of Computers and Technology,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japanese, Spanish","AP English Language and Composition, AP English Literature and Composition, AP Statistics, AP U.S. History",CTE,0.64,0.91,0.81,0.65,NA,Open to New York City residents,NA,2019-20,86,0.158,457,0.842,45,0.083,198,0.365,277,0.51,12,0.022,11,0.02,135,0.249,49,0.09,423,77.9%,83.5%,1
30Q450,Astoria,2256,2204,0,9 to 12,0,0,0,0,0,0,0,0,0,0,823,557,418,406,QUEENS,9 to 12,Global Informatics,Culinary Institute,Academy of Restaurant and Hotel Management,Sports Medicine & Health Sciences,Community & Culture,Broadway Productions,Global Languages Academy,Dual Language Spanish Program,Zoned,NA,"French, Greek, Italian, Mandarin, Spanish","AP Biology, AP Calculus AB, AP Chemistry, AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP Physics, AP Psychology, AP Spanish, AP Statistics, AP Studio Art: Drawing, AP U.S. Government and Politics, AP U.S. History, AP World History","Arts, CTE",0.68,0.88,0.9,0.46,NA,Open to New York City residents,NA,2019-20,1100,0.499,1104,0.501,314,0.142,197,0.089,1509,0.685,43,0.02,141,0.064,377,0.171,231,0.105,1822,82.7%,82.0%,1
02M298,Chinatown,537,549,0,9 to 12,0,0,0,0,0,0,0,0,0,0,141,165,124,119,MANHATTAN,9 to 12,PACE High School,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP Calculus AB, AP English Language and Composition, AP Environmental Science, AP U.S. History",NA,0.84,0.85,0.81,0.75,NA,Open to New York City residents,NA,2019-20,304,0.554,245,0.446,28,0.051,179,0.326,288,0.525,27,0.049,27,0.049,108,0.197,17,0.031,434,79.1%,77.3%,2
19K764,Cypress Hills,313,335,0,9 to 12,0,0,0,0,0,0,0,0,0,0,96,100,79,60,BROOKLYN,9 to 12,The Urban Assembly School for Collaborative Healthcare,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Calculus AB, AP Chemistry, AP English Literature and Composition, AP U.S. Government and Politics, AP U.S. History",NA,NA,0.81,0.71,NA,NA,Open to New York City residents,NA,2019-20,205,0.612,130,0.388,43,0.128,112,0.334,151,0.451,16,0.048,13,0.039,41,0.122,50,0.149,262,78.2%,80.4%,NA
02M580,Lower Manhattan,499,352,0,9 to 12,0,0,0,0,0,0,0,0,0,0,81,75,82,114,MANHATTAN,9 to 12,Teaching Academy,Liberal Arts Academy,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP English Language and Composition, AP English Literature and Composition, AP Spanish, AP U.S. Government and Politics",NA,0.96,1.23,1.06,0.75,NA,Open to New York City residents,NA,2019-20,232,0.659,120,0.341,15,0.043,104,0.295,215,0.611,7,0.02,11,0.031,72,0.205,15,0.043,280,79.5%,76.8%,4
12X388,West Farms-Bronx River,478,426,0,9 to 12,0,0,0,0,0,0,0,0,0,0,135,104,138,49,BRONX,9 to 12,Pan American International High School at Monroe,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,AP Spanish,NA,0.89,0.99,1.08,0.66,NA,NA,NA,2019-20,189,0.444,237,0.556,0,0,2,0.005,423,0.993,1,0.002,0,0,6,0.014,370,0.869,Above 95%,Above 95%,Above 95%,3
08X452,Castle Hill-Clason Point,553,485,0,9 to 12,0,0,0,0,0,0,0,0,0,0,125,108,108,144,BRONX,9 to 12,Gotham Collaborative,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Computer Science, AP Psychology, AP U.S. History",NA,0.76,0.91,0.68,0.41,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,190,0.392,295,0.608,43,0.089,149,0.307,278,0.573,2,0.004,13,0.027,126,0.26,67,0.138,429,88.5%,92.0%,2
01M539,Lower East Side,1734,654,1152,K to 12,0,100,115,120,122,144,114,153,145,139,202,162,140,150,MANHATTAN,K to 12,New Explorations into Science Technology and Math,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Latin, Mandarin, Spanish","AP Biology, AP Calculus AB, AP Calculus BC, AP Chemistry, AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP Physics, AP Psychology, AP Spanish, AP Statistics, AP U.S. History, AP World History","Math, Science",0.93,0.91,0.74,0.82,NA,Priority to continuing 8th graders,Then to New York City residents,2019-20,902,0.499,904,0.501,615,0.341,133,0.074,207,0.115,150,0.083,701,0.388,177,0.098,22,0.012,422,23.4%,28.4%,3
02M427,Murray Hill-Kips Bay,269,210,0,9 to 12,0,0,0,0,0,0,0,0,0,0,70,50,46,44,MANHATTAN,9 to 12,Manhattan Academy for Arts & Language,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP Spanish",NA,0.67,1.1,1,0.55,NA,NA,NA,2019-20,104,0.495,106,0.505,2,0.01,3,0.014,200,0.952,0,0,5,0.024,21,0.1,137,0.652,Above 95%,Above 95%,Above 95%,1
28Q690,Baisley Park,498,395,0,9 to 12,0,0,0,0,0,0,0,0,0,0,104,124,92,75,QUEENS,9 to 12,Law Enforcement and Public Safety,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP Environmental Science, AP U.S. History",NA,1.01,1.12,0.72,0.79,NA,Priority to Queens students or residents,Then to New York City residents,2019-20,202,0.511,193,0.489,60,0.152,210,0.532,103,0.261,16,0.041,6,0.015,86,0.218,26,0.066,308,78.0%,72.5%,4
23K647,Brownsville,217,191,0,"School is structured on credit needs, not grade level",0,0,0,0,0,0,0,0,0,0,63,46,42,40,BROOKLYN,"School is structured on credit needs, not grade level",Metropolitan Diploma Plus High School,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Statistics, AP U.S. History",NA,NA,0.75,0.95,NA,NA,NA,NA,2019-20,76,0.398,115,0.602,3,0.016,154,0.806,27,0.141,4,0.021,3,0.016,69,0.361,11,0.058,174,91.1%,87.9%,NA
02M376,SoHo-Tribeca,457,465,0,9 to 12,0,0,0,0,0,0,0,0,0,0,120,127,119,99,MANHATTAN,9 to 12,NYC iSchool,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Calculus AB, AP English Language and Composition, AP Environmental Science, AP U.S. History",NA,0.96,0.91,0.89,0.89,NA,Open to New York City residents,NA,2019-20,267,0.574,198,0.426,40,0.086,57,0.123,119,0.256,31,0.067,218,0.469,92,0.198,5,0.011,185,39.8%,38.6%,4
09X568,Mount Hope,465,290,247,6 to 12,0,0,0,0,0,0,0,86,76,85,85,80,62,63,BRONX,6 to 12,"Young Womens Leadership School, Bronx",NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Computer Science, AP U.S. History, AP World History",NA,NA,0.8,0.72,NA,NA,Priority to continuing 8th graders,Then to Bronx students or residents,2019-20,537,1,0,0,17,0.032,162,0.302,341,0.635,10,0.019,7,0.013,97,0.181,26,0.048,461,85.8%,83.6%,NA
17K122,Crown Heights North,592,574,0,9 to 14,0,0,0,0,0,0,0,0,0,0,105,111,116,242,BROOKLYN,9 to 14,Pathways in Technology Early College High School,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,NA,NA,0.84,0.96,0.79,0.7,NA,Priority to Brooklyn students or residents,Then to New York City residents,2019-20,163,0.284,411,0.716,8,0.014,472,0.822,68,0.118,18,0.031,8,0.014,94,0.164,11,0.019,412,71.8%,70.3%,2
22K405,Flatbush,4058,4054,0,9 to 12,0,0,0,0,0,0,0,0,0,0,1030,1078,973,973,BROOKLYN,9 to 12,Liberal Arts and Science Institute,Humanities Institute,Medical Science Institute,Bilingual Haitian Creole Institute,NA,NA,NA,NA,NA,NA,"French, Spanish","AP Biology, AP Calculus AB, AP Calculus BC, AP Chemistry, AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP Human Geography, AP Macroeconomics, AP Physics, AP Psychology, AP Research, AP Seminar, AP Spanish, AP Statistics, AP U.S. Government and Politics, AP U.S. History, AP World History","CTE, Math, Science",0.9,0.92,0.91,0.81,NA,NA,NA,2019-20,2277,0.562,1777,0.438,1390,0.343,1105,0.273,538,0.133,121,0.03,900,0.222,517,0.128,117,0.029,2955,72.9%,66.2%,3
10X524,Belmont,335,338,0,9 to 12,0,0,0,0,0,0,0,0,0,0,92,75,89,82,BRONX,9 to 12,Digital Media/Recording Entertainment Technology,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,NA,CTE,0.62,0.82,0.71,0.15,NA,NA,NA,2019-20,160,0.473,178,0.527,18,0.053,16,0.047,304,0.899,0,0,0,0,16,0.047,326,0.964,286,84.6%,Above 95%,1
08X320,Schuylerville-Throgs Neck,466,450,0,9 to 12,0,0,0,0,0,0,0,0,0,0,130,123,106,91,BRONX,9 to 12,Pelham Lab High School,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP Environmental Science",NA,0.74,0.86,0.63,NA,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,205,0.456,245,0.544,34,0.076,101,0.224,278,0.618,10,0.022,27,0.06,88,0.196,65,0.144,356,79.1%,84.2%,2
07X223,Mott Haven-Port Morris,684,386,297,6 to 12,0,0,0,0,0,0,0,107,111,79,113,99,88,86,BRONX,6 to 12,Dual Language Spanish Program,The Laboratory School of Finance and Technology for New Students,The Laboratory School of Finance and Technology for Current Students,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Calculus AB, AP Computer Science, AP English Literature and Composition, AP Environmental Science, AP Spanish",NA,0.92,0.9,0.79,NA,NA,Priority Bronx students or residents,Then to New York City residents,2019-20,347,0.508,336,0.492,6,0.009,113,0.165,554,0.811,5,0.007,5,0.007,130,0.19,35,0.051,637,93.3%,90.7%,3
02M414,Chelsea-Union Sq,450,454,0,9 to 12,0,0,0,0,0,0,0,0,0,0,112,120,108,114,MANHATTAN,9 to 12,NYC Museum School,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Japanese, Spanish","AP Biology, AP Calculus AB, AP Environmental Science, AP European History, AP Statistics, AP U.S. History",NA,0.99,0.93,0.42,0.89,NA,Priority to District 2 students or residents,Then to New York City residents,2019-20,234,0.515,220,0.485,103,0.227,56,0.123,148,0.326,21,0.046,126,0.278,104,0.229,1,0.002,233,51.3%,49.4%,4
29Q327,St. Albans,531,224,197,6 to 12,0,0,0,0,0,0,0,66,64,67,58,52,59,55,QUEENS,6 to 12,Eagle Academy for Young Men III for New Students,Eagle Academy for Young Men III For Current Students,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP Environmental Science, AP U.S. History",NA,1.17,1.15,0.62,NA,NA,Priority to Queens students or residents,Then to New York City residents,2019-20,0,0,421,1,5,0.012,379,0.9,12,0.029,20,0.048,5,0.012,100,0.238,3,0.007,302,71.7%,60.4%,4
24Q610,Hunters Point-Sunnyside,2084,2064,0,9 to 12,0,0,0,0,0,0,0,0,0,0,504,477,464,619,QUEENS,9 to 12,Aerospace Engineering Technology,Aviation Maintenance Engineering Technology,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Calculus AB, AP Chemistry, AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP Physics, AP Statistics, AP U.S. Government and Politics, AP U.S. History, AP World History","CTE, Math, Science",0.98,0.98,0.87,0.69,NA,Open to New York City residents,NA,2019-20,410,0.199,1654,0.801,748,0.362,77,0.037,948,0.459,77,0.037,214,0.104,285,0.138,54,0.026,1330,64.4%,67.6%,4
02M500,Murray Hill-Kips Bay,255,267,0,9 to 12,0,0,0,0,0,0,0,0,0,0,68,99,54,46,MANHATTAN,9 to 12,Unity Center for Urban Technologies,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP English Literature and Composition, AP Statistics, AP U.S. History",NA,0.74,0.8,0.61,0.61,NA,Open to New York City residents,NA,2019-20,82,0.307,185,0.693,29,0.109,67,0.251,156,0.584,5,0.019,10,0.037,54,0.202,16,0.06,244,91.4%,86.9%,2
19K618,Cypress Hills,403,445,0,9 to 12,0,0,0,0,0,0,0,0,0,0,127,124,107,87,BROOKLYN,9 to 12,Academy of Innovative Technology,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Spanish","AP Biology, AP Calculus AB, AP Computer Science, AP English Literature and Composition, AP U.S. History",CTE,0.67,0.8,0.81,0.43,NA,Open to New York City residents,NA,2019-20,90,0.202,355,0.798,26,0.058,158,0.355,234,0.526,18,0.04,9,0.02,101,0.227,41,0.092,374,84.0%,79.1%,1
02M419,Chelsea-Union Sq,348,335,0,9 to 12,0,0,0,0,0,0,0,0,0,0,118,71,73,73,MANHATTAN,9 to 12,Landmark High School,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American Sign Language, Italian",NA,NA,0.68,0.84,0.69,0.37,NA,Priority to Manhattan students or residents,Then to New York City residents,2019-20,182,0.543,153,0.457,9,0.027,101,0.301,208,0.621,7,0.021,10,0.03,71,0.212,20,0.06,287,85.7%,86.3%,1
20K609,Borough Park,556,326,233,6 to 12,0,0,0,0,0,0,0,86,72,75,91,93,76,66,BROOKLYN,6 to 12,The Urban Assembly School for Criminal Justice for New Students,The Urban Assembly School for Criminal Justice for Current Students,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Calculus AB, AP English Literature and Composition, AP Environmental Science, AP U.S. History",NA,0.93,0.9,0.72,0.81,NA,Priority to Brooklyn students or residents,Then to New York City residents,2019-20,559,1,0,0,284,0.508,64,0.114,105,0.188,13,0.023,93,0.166,76,0.136,72,0.129,492,88.0%,87.9%,3
13K670,Clinton Hill,844,815,0,9 to 12,0,0,0,0,0,0,0,0,0,0,238,222,202,153,BROOKLYN,9 to 12,Humanities,Pre-Engineering,Pre-Medicine,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP Calculus AB, AP Calculus BC, AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP Microeconomics, AP Music Theory, AP Physics, AP Psychology, AP Spanish, AP U.S. Government and Politics, AP U.S. History, AP World History",NA,0.95,0.91,0.72,0.83,NA,"Priority to Districts 13, 14, 15 and 16 students or residents",Then to Brooklyn students or residents,2019-20,420,0.515,395,0.485,42,0.052,644,0.79,101,0.124,22,0.027,6,0.007,112,0.137,11,0.013,598,73.4%,69.5%,4
09X231,Claremont-Bathgate,511,289,205,6 to 12,0,0,0,0,0,0,0,66,60,79,90,82,48,69,BRONX,6 to 12,The Eagle Academy for Young Men for Current Students,The Eagle Academy for Young Men for New Students,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Calculus AB, AP Computer Science, AP English Literature and Composition, AP Environmental Science, AP U.S. History, AP World History",NA,0.77,0.9,0.74,0.66,NA,NA,NA,2019-20,0,0,494,1,4,0.008,263,0.532,215,0.435,9,0.018,3,0.006,144,0.291,23,0.047,400,81.0%,82.2%,2
28Q325,Briarwood-Jamaica Hills,467,452,0,9 to 12,0,0,0,0,0,0,0,0,0,0,116,116,104,116,QUEENS,9 to 12,Hillside Arts & Letters Academy,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP Calculus AB, AP Computer Science, AP English Literature and Composition, AP U.S. History",Arts,0.87,0.88,0.95,0.55,NA,Priority to Queens students or residents,Then to New York City residents,2019-20,249,0.551,203,0.449,87,0.192,186,0.412,138,0.305,31,0.069,10,0.022,84,0.186,56,0.124,319,70.6%,71.9%,3
10X438,Belmont,342,373,0,9 to 12,0,0,0,0,0,0,0,0,0,0,140,101,65,67,BRONX,9 to 12,College Preparatory and Leadership,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American Sign Language, Japanese, Spanish","AP English Language and Composition, AP English Literature and Composition, AP Spanish, AP U.S. History",NA,0.66,0.83,0.56,0.29,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,192,0.515,181,0.485,9,0.024,96,0.257,262,0.702,1,0.003,5,0.013,91,0.244,58,0.155,331,88.7%,93.4%,1
11X265,Williamsbridge-Olinville,399,343,0,9 to 12,0,0,0,0,0,0,0,0,0,0,111,85,82,65,BRONX,9 to 12,Bronx Lab School,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,NA,NA,0.7,0.94,0.59,0.48,NA,Open to New York City residents,NA,2019-20,134,0.391,209,0.609,7,0.02,131,0.382,182,0.531,7,0.02,16,0.047,91,0.265,56,0.163,298,86.9%,91.4%,1
19K659,Cypress Hills,251,348,0,9 to 12,0,0,0,0,0,0,0,0,0,0,108,89,93,58,BROOKLYN,9 to 12,Cypress Hills Collegiate Preparatory High School,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP Spanish, AP U.S. History",NA,0.5,0.64,0.56,0.37,NA,Open to New York City residents,NA,2019-20,161,0.463,187,0.537,43,0.124,52,0.149,241,0.693,4,0.011,8,0.023,66,0.19,61,0.175,319,91.7%,84.8%,1
15K464,Park Slope-Gowanus,654,387,281,6 to 12,0,0,0,0,0,0,0,108,93,80,103,121,71,92,BROOKLYN,6 to 12,College Preparatory for New Students,College Preparatory for Current Students,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,NA,NA,0.63,0.85,0.66,0.65,NA,Priority to District 15 students or residents,Then to Brooklyn students or residents,2019-20,282,0.422,386,0.578,34,0.051,200,0.299,273,0.409,19,0.028,142,0.213,159,0.238,43,0.064,420,62.9%,61.8%,1
28Q896,Briarwood-Jamaica Hills,563,307,253,6 to 12,0,0,0,0,0,0,0,79,90,84,88,84,66,69,QUEENS,6 to 12,"The Young Women's Leadership School, Queens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Spanish","AP Calculus AB, AP English Language and Composition, AP Environmental Science, AP Seminar, AP U.S. History",Math,0.97,0.95,0.74,0.84,NA,Priority to continuing 8th graders,Then to Queens students or residents,2019-20,560,1,0,0,218,0.389,214,0.382,68,0.121,44,0.079,16,0.029,82,0.146,10,0.018,405,72.3%,61.7%,4
14K488,Williamsburg,512,532,0,9 to 12,0,0,0,0,0,0,0,0,0,0,166,122,112,132,BROOKLYN,9 to 12,Brooklyn Preparatory High School,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Calculus AB, AP Chemistry, AP English Literature and Composition, AP European History, AP Spanish, AP Studio Art: 2-D Design, AP U.S. History",NA,0.89,0.83,0.78,0.66,NA,Priority to Brooklyn students or residents,Then to New York City residents,2019-20,321,0.603,211,0.397,10,0.019,224,0.421,282,0.53,8,0.015,8,0.015,90,0.169,15,0.028,454,85.3%,78.1%,3
14K558,Williamsburg,566,587,0,9 to 12,0,0,0,0,0,0,0,0,0,0,154,148,154,131,BROOKLYN,9 to 12,Architecture and Design,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP Environmental Science, AP Human Geography, AP Spanish, AP U.S. History","CTE, Math",0.92,0.88,0.94,0.54,NA,Priority to Brooklyn students or residents,Then to New York City residents,2019-20,135,0.23,452,0.77,11,0.019,168,0.286,352,0.6,11,0.019,45,0.077,134,0.228,16,0.027,471,80.2%,72.2%,3
08X559,Morrisania-Melrose,305,249,0,9 to 12,0,0,0,0,0,0,0,0,0,0,95,75,55,24,BRONX,9 to 12,School for Tourism and Hospitality,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American Sign Language, French, Spanish","AP English Literature and Composition, AP U.S. History",NA,0.67,0.94,0.69,0.51,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,149,0.598,100,0.402,1,0.004,79,0.317,157,0.631,8,0.032,4,0.016,81,0.325,58,0.233,217,87.1%,Above 95%,1
